customer_id,signup_date,age,country,device,acquisition_channel,plan,billing_cycle,payment_method,base_price,total_discount_pct,monthly_fee,late_payments_6m,usage_days_30,avg_session_minutes,content_diversity,engagement_trend,support_tickets_6m,avg_ticket_resolution_hours,had_streaming_issues,refund_requests_12m,tenure_months,churn_probability_true,churned,churned_month
6356,2022-10-28,36,FR,Mobile,Organic,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,8,77.5,2,-1.54,0,7.1,0,1,38,0.8312,1,1.0
6357,2024-06-28,31,CA,Mobile,Paid Search,Basic,Monthly,Prepaid,9.99,0.0,9.99,1,15,49.0,2,0.4,1,24.9,0,2,18,0.8974,1,9.0
6358,2021-01-08,30,DE,Mobile,Organic,Standard,Monthly,Google Pay,13.99,0.0,13.99,0,9,52.7,1,0.69,0,12.0,0,0,60,0.8633,0,
6359,2021-03-09,69,US,Mobile,Referral,Premium,Annual,Credit Card,17.99,0.14043335544767582,15.46,0,14,49.4,1,-0.37,0,2.2,0,0,58,0.4388,1,4.0
6360,2023-07-16,67,NL,Tablet,Referral,Basic,Monthly,Debit Card,9.99,0.0,9.99,0,8,46.5,2,-0.58,1,14.5,1,0,30,0.8308,1,2.0
6361,2024-02-16,51,FR,SmartTV,Organic,Premium,Monthly,PayPal,17.99,0.1,16.19,0,15,41.1,6,-0.37,1,26.6,0,0,22,0.7501,1,12.0
6362,2025-09-07,42,ES,Mobile,Social,Standard,Annual,Google Pay,13.99,0.195696913310911,11.25,0,11,5.2,4,-1.1,1,23.0,0,2,4,0.7984,1,6.0
6363,2024-10-19,26,DE,Desktop,Referral,Basic,Annual,Google Pay,9.99,0.2102055854417016,7.89,0,14,19.8,7,-1.35,1,4.0,0,0,14,0.6474,0,
6364,2022-04-15,66,FR,Desktop,Paid Search,Standard,Monthly,Google Pay,13.99,0.2,11.19,0,15,28.1,11,-0.9,1,27.0,0,1,45,0.8415,1,4.0
6365,2025-01-28,18,US,Mobile,Affiliate,Basic,Monthly,Google Pay,9.99,0.0,9.99,0,27,44.7,3,-1.04,1,24.5,0,0,11,0.7528,1,9.0
6366,2023-06-17,26,DE,Desktop,Organic,Standard,Monthly,Credit Card,13.99,0.1,12.59,0,24,34.3,7,-0.09,0,9.2,0,1,30,0.6383,1,11.0
6367,2025-02-17,53,ES,SmartTV,Organic,Standard,Annual,Prepaid,13.99,0.2139501281636197,11.0,1,18,71.3,7,0.52,0,1.6,0,0,10,0.39,1,12.0
6368,2021-11-14,27,ES,Mobile,Organic,Basic,Monthly,Debit Card,9.99,0.0,9.99,0,5,65.4,4,-0.12,1,34.3,1,0,50,0.9443,1,2.0
6369,2021-02-17,23,IT,Mobile,Affiliate,Standard,Monthly,PayPal,13.99,0.0,13.99,0,7,18.4,9,-1.04,0,22.2,0,0,58,0.7591,1,12.0
6370,2021-04-16,48,UK,Mobile,Social,Premium,Monthly,Credit Card,17.99,0.05,17.09,0,21,24.3,11,-0.24,1,12.4,0,0,57,0.5576,0,
6371,2025-12-15,19,ES,Desktop,Organic,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,17,23.8,9,0.13,0,20.4,0,0,1,0.8099,1,8.0
6372,2021-05-28,32,IT,SmartTV,Paid Search,Standard,Monthly,Credit Card,13.99,0.15,11.89,0,9,25.2,1,-0.29,2,14.2,0,0,55,0.8872,1,6.0
6373,2025-09-12,51,US,Mobile,Paid Search,Basic,Monthly,Debit Card,9.99,0.0,9.99,0,29,57.5,4,0.0,1,2.8,0,1,4,0.6438,1,12.0
6374,2024-08-20,27,NL,Mobile,Affiliate,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,3,36.5,7,-0.47,2,16.0,0,0,16,0.8204,1,2.0
6375,2021-09-24,57,CA,Mobile,Paid Search,Standard,Monthly,PayPal,13.99,0.0,13.99,0,16,42.5,6,0.26,2,17.7,1,0,51,0.7699,1,8.0
6376,2025-04-27,22,DE,SmartTV,Organic,Basic,Monthly,PayPal,9.99,0.0,9.99,0,8,72.7,3,0.97,1,19.5,1,0,8,0.8654,1,11.0
6377,2021-09-21,49,FR,Desktop,Organic,Premium,Monthly,Debit Card,17.99,0.1,16.19,0,26,52.5,4,1.23,0,14.6,0,0,51,0.5693,0,
6378,2021-09-19,21,US,Mobile,Social,Standard,Monthly,Debit Card,13.99,0.0,13.99,0,8,5.0,10,-0.21,0,18.7,0,0,51,0.6291,1,8.0
6379,2023-11-17,56,US,Mobile,Organic,Basic,Monthly,PayPal,9.99,0.0,9.99,0,8,92.5,8,-1.25,1,38.2,0,0,25,0.8374,1,3.0
6380,2022-06-11,57,SE,Mobile,Email,Premium,Annual,Credit Card,17.99,0.17485833903944242,14.84,0,3,5.0,6,1.53,0,16.3,1,1,43,0.8034,1,1.0
6381,2022-06-16,59,ES,SmartTV,Affiliate,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,15,5.2,5,0.38,0,23.1,0,0,43,0.6743,1,6.0
6382,2021-12-23,32,UK,Desktop,Paid Search,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,20,56.3,1,-0.74,0,8.2,0,0,48,0.6307,0,
6383,2024-01-15,30,FR,Mobile,Social,Standard,Monthly,Prepaid,13.99,0.2,11.19,1,14,44.8,5,-0.72,1,12.3,0,1,24,0.8845,1,7.0
6384,2021-02-19,68,SE,SmartTV,Organic,Premium,Monthly,Prepaid,17.99,0.0,17.99,0,8,62.9,8,0.1,2,16.9,0,0,58,0.5993,1,8.0
6385,2022-03-24,55,US,SmartTV,Organic,Premium,Monthly,Credit Card,17.99,0.0,17.99,1,15,48.4,10,-0.75,0,17.3,1,0,45,0.9005,1,4.0
6386,2023-10-08,27,NL,Mobile,Organic,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,21,69.4,5,0.17,0,18.5,0,0,27,0.5302,0,
6387,2023-06-08,19,US,Mobile,Social,Premium,Monthly,PayPal,17.99,0.0,17.99,0,15,31.7,15,-0.29,0,18.4,0,1,31,0.7111,1,9.0
6388,2024-07-02,36,SE,SmartTV,Organic,Standard,Monthly,PayPal,13.99,0.0,13.99,0,15,35.7,6,-0.19,0,20.0,0,0,18,0.5725,1,12.0
6389,2022-01-30,52,ES,Mobile,Referral,Premium,Monthly,PayPal,17.99,0.05,17.09,0,12,30.0,2,-0.5,0,16.0,0,0,47,0.7925,1,6.0
6390,2024-03-29,37,SE,Mobile,Referral,Standard,Monthly,Debit Card,13.99,0.0,13.99,0,20,42.6,13,0.88,1,15.0,0,1,21,0.6831,0,
6391,2024-10-19,60,NL,Mobile,Email,Basic,Monthly,PayPal,9.99,0.1,8.99,0,14,47.5,7,-0.6,0,17.4,0,0,14,0.7291,0,
6392,2022-12-10,44,NL,Tablet,Referral,Standard,Annual,Credit Card,13.99,0.19476260360654984,11.27,1,22,65.5,6,-0.36,0,16.1,0,1,37,0.5663,0,
6393,2022-04-14,69,SE,Mobile,Social,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,26,81.0,7,-1.06,0,17.7,0,0,45,0.456,1,11.0
6394,2023-10-11,63,ES,Mobile,Paid Search,Basic,Annual,Credit Card,9.99,0.3428248660226434,6.57,0,6,52.3,8,-0.04,0,4.2,0,0,27,0.5238,1,9.0
6395,2023-11-24,42,CA,Tablet,Email,Standard,Monthly,Credit Card,13.99,0.1,12.59,0,13,48.4,2,-1.92,1,16.5,1,0,25,0.9132,1,3.0
6396,2021-06-21,61,ES,SmartTV,Organic,Basic,Monthly,Credit Card,9.99,0.1,8.99,0,13,47.8,2,0.05,1,15.2,0,0,54,0.8105,1,3.0
6397,2023-10-29,41,CA,Mobile,Organic,Basic,Monthly,Credit Card,9.99,0.2,7.99,0,22,49.6,11,2.2,0,12.5,0,0,26,0.5545,1,12.0
6398,2021-10-09,18,CA,Mobile,Social,Basic,Annual,Credit Card,9.99,0.2746475738320717,7.25,1,20,36.7,6,0.66,0,11.5,1,0,51,0.7657,1,10.0
6399,2023-11-05,34,CA,Desktop,Email,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,14,23.4,6,-0.74,0,18.1,0,0,26,0.6694,1,4.0
6400,2025-08-29,39,FR,Mobile,Organic,Standard,Monthly,Apple Pay,13.99,0.0,13.99,1,21,28.7,10,-0.85,1,9.0,0,1,4,0.7872,1,5.0
6401,2023-09-08,68,CA,Desktop,Email,Basic,Annual,Prepaid,9.99,0.23246117877427286,7.67,1,24,60.1,8,0.46,0,2.6,0,0,28,0.3822,0,
6402,2024-10-22,61,NL,Mobile,Paid Search,Standard,Monthly,Prepaid,13.99,0.1,12.59,0,11,67.8,3,-1.35,1,21.2,0,0,14,0.687,1,4.0
6403,2022-07-20,25,US,SmartTV,Social,Basic,Monthly,Credit Card,9.99,0.0,9.99,1,25,59.6,7,2.17,1,19.4,0,0,41,0.5617,0,
6404,2025-08-12,18,FR,Mobile,Social,Standard,Monthly,Google Pay,13.99,0.0,13.99,0,0,50.6,3,0.69,0,10.7,0,0,5,0.7978,1,7.0
6405,2025-01-24,45,NL,Mobile,Social,Basic,Monthly,Apple Pay,9.99,0.1,8.99,0,0,82.3,3,-1.11,0,9.1,0,0,11,0.8318,1,5.0
6406,2025-08-01,45,CA,Mobile,Affiliate,Basic,Monthly,Debit Card,9.99,0.0,9.99,0,11,54.0,4,-1.33,1,35.0,0,0,5,0.81,1,11.0
6407,2024-09-16,56,ES,Mobile,Paid Search,Standard,Monthly,PayPal,13.99,0.0,13.99,0,17,65.3,5,0.98,2,34.3,0,0,15,0.7249,1,12.0
6408,2024-03-31,31,US,Desktop,Referral,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,9,51.2,4,1.52,1,26.8,0,1,21,0.8597,1,6.0
6409,2023-08-17,60,US,Desktop,Social,Standard,Monthly,Credit Card,13.99,0.1,12.59,0,13,67.0,8,-0.36,0,12.8,0,0,28,0.7206,0,
6410,2025-08-22,39,US,SmartTV,Referral,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,15,67.9,2,0.15,0,18.1,0,0,4,0.7438,1,2.0
6411,2025-03-29,35,DE,Desktop,Affiliate,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,6,20.9,6,0.92,0,1.7,0,0,9,0.6928,0,
6412,2023-01-31,39,DE,Mobile,Paid Search,Basic,Monthly,PayPal,9.99,0.0,9.99,1,19,64.4,8,-1.96,1,1.0,0,0,35,0.6794,1,2.0
6413,2021-06-06,67,NL,SmartTV,Organic,Standard,Monthly,PayPal,13.99,0.1,12.59,2,16,45.9,9,-1.05,2,17.9,0,0,55,0.8806,1,3.0
6414,2021-01-07,38,SE,Mobile,Referral,Standard,Annual,Debit Card,13.99,0.24941388821975824,10.5,2,12,20.4,1,-0.41,0,31.4,1,0,60,0.9601,1,6.0
6415,2022-03-03,47,FR,Tablet,Organic,Standard,Monthly,Debit Card,13.99,0.0,13.99,0,30,22.4,7,0.07,2,22.7,0,0,46,0.5075,1,11.0
6416,2021-04-25,64,NL,Desktop,Organic,Premium,Annual,Google Pay,17.99,0.1284074712871546,15.68,1,6,77.7,9,-0.24,0,19.1,0,1,56,0.7907,1,6.0
6417,2022-01-22,18,ES,Mobile,Social,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,8,46.1,6,1.68,0,34.7,0,0,47,0.7826,1,9.0
6418,2021-07-19,45,UK,Desktop,Organic,Basic,Monthly,PayPal,9.99,0.05,9.49,1,26,33.0,4,-0.8,1,21.8,0,0,53,0.7212,0,
6419,2025-11-27,54,US,SmartTV,Affiliate,Basic,Monthly,Credit Card,9.99,0.15,8.49,0,10,25.7,9,-1.18,0,18.1,0,0,1,0.8164,1,7.0
6420,2021-06-24,64,IT,Mobile,Organic,Premium,Annual,PayPal,17.99,0.12271883162514116,15.78,0,18,31.7,8,0.8,0,16.9,0,2,54,0.5288,1,11.0
6421,2024-02-19,21,IT,Desktop,Paid Search,Premium,Monthly,Credit Card,17.99,0.15,15.29,0,9,45.2,12,0.32,0,9.0,0,0,22,0.7232,1,7.0
6422,2022-10-05,55,SE,Mobile,Referral,Basic,Annual,Debit Card,9.99,0.130574288652821,8.69,0,17,63.8,8,0.83,0,1.0,0,1,39,0.5078,1,11.0
6423,2021-11-15,59,ES,Mobile,Organic,Premium,Monthly,Credit Card,17.99,0.2,14.39,0,2,62.2,7,-0.76,2,35.0,0,1,50,0.9143,1,9.0
6424,2024-07-04,36,DE,Mobile,Social,Standard,Annual,PayPal,13.99,0.24689782562890597,10.54,0,9,97.3,5,0.23,2,9.7,0,1,18,0.7112,1,4.0
6425,2025-11-08,56,ES,Mobile,Organic,Standard,Monthly,Debit Card,13.99,0.0,13.99,0,21,62.2,10,0.58,1,12.4,0,0,2,0.5803,1,3.0
6426,2024-12-14,43,US,Mobile,Social,Standard,Monthly,Credit Card,13.99,0.05,13.29,0,22,45.9,7,1.23,1,19.8,0,0,13,0.695,1,4.0
6427,2025-11-16,52,US,Tablet,Paid Search,Basic,Annual,Credit Card,9.99,0.3083056525550364,6.91,0,14,75.8,8,-0.16,0,23.7,0,1,1,0.5247,1,2.0
6428,2023-12-14,38,DE,Mobile,Referral,Standard,Annual,PayPal,13.99,0.3647990058987095,8.89,1,13,23.0,6,-1.62,0,22.0,1,0,25,0.7548,1,11.0
6429,2024-05-14,27,FR,Desktop,Organic,Standard,Monthly,Credit Card,13.99,0.1,12.59,0,10,64.2,5,-0.09,1,15.1,0,1,20,0.7499,1,7.0
6430,2021-09-25,61,ES,Mobile,Affiliate,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,16,75.5,10,0.31,0,9.3,0,2,51,0.7298,0,
6431,2025-04-06,29,US,Mobile,Paid Search,Basic,Monthly,Google Pay,9.99,0.15,8.49,0,9,58.6,11,0.81,0,22.7,0,0,9,0.6126,0,
6432,2024-09-27,27,SE,Desktop,Paid Search,Standard,Monthly,Apple Pay,13.99,0.15,11.89,0,22,71.0,4,-0.84,1,18.2,0,0,15,0.6068,1,4.0
6433,2022-04-09,64,FR,Desktop,Organic,Basic,Monthly,PayPal,9.99,0.0,9.99,0,30,52.5,11,-0.88,1,14.4,0,0,45,0.4463,0,
6434,2022-10-10,66,NL,Desktop,Organic,Standard,Monthly,Google Pay,13.99,0.0,13.99,0,24,65.1,8,0.75,0,28.3,0,0,39,0.5189,1,10.0
6435,2024-01-21,49,SE,Desktop,Organic,Premium,Monthly,PayPal,17.99,0.0,17.99,1,16,32.5,4,0.21,0,18.2,0,0,23,0.7667,1,4.0
6436,2021-01-24,48,DE,Desktop,Organic,Standard,Monthly,Credit Card,13.99,0.15,11.89,0,21,58.1,1,0.61,2,21.5,1,1,59,0.9084,0,
6437,2025-02-02,36,IT,Mobile,Social,Standard,Monthly,Debit Card,13.99,0.0,13.99,1,23,24.8,3,0.12,1,1.0,1,0,11,0.843,1,9.0
6438,2022-05-28,49,US,Mobile,Referral,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,14,70.7,7,-1.5,1,31.6,1,0,43,0.8257,1,2.0
6439,2021-05-17,49,NL,Mobile,Organic,Standard,Monthly,Google Pay,13.99,0.0,13.99,0,6,66.4,7,0.98,0,20.9,0,0,55,0.673,0,
6440,2022-08-27,44,IT,Mobile,Organic,Premium,Monthly,Prepaid,17.99,0.0,17.99,0,30,36.9,4,-1.01,1,24.5,1,0,40,0.8008,1,7.0
6441,2025-03-07,52,UK,Mobile,Organic,Premium,Monthly,Debit Card,17.99,0.0,17.99,0,18,7.8,4,-0.41,0,12.8,0,0,10,0.6699,0,
6442,2022-05-16,46,US,Desktop,Paid Search,Standard,Monthly,Prepaid,13.99,0.15,11.89,0,25,29.8,2,-1.39,0,9.6,0,0,44,0.7137,1,1.0
6443,2023-09-12,63,CA,Mobile,Organic,Standard,Annual,Prepaid,13.99,0.14743774636010146,11.93,1,26,47.1,8,-0.51,1,16.3,0,0,28,0.3358,1,7.0
6444,2025-01-22,52,IT,Desktop,Organic,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,11,43.2,7,-0.29,1,10.4,0,0,11,0.6862,1,5.0
6445,2021-03-03,38,FR,Mobile,Paid Search,Basic,Monthly,Debit Card,9.99,0.0,9.99,1,18,21.1,8,0.51,1,18.9,0,0,58,0.7601,1,10.0
6446,2024-10-19,52,UK,SmartTV,Social,Basic,Annual,Credit Card,9.99,0.2337476260651318,7.65,0,9,69.0,13,-2.5,0,19.0,1,0,14,0.723,1,2.0
6447,2022-06-12,29,SE,SmartTV,Organic,Standard,Monthly,Google Pay,13.99,0.05,13.29,1,0,59.5,3,-0.54,2,12.8,0,0,43,0.8707,1,6.0
6448,2024-06-24,29,US,SmartTV,Referral,Basic,Monthly,Apple Pay,9.99,0.0,9.99,0,10,46.9,9,-0.11,0,23.8,0,2,18,0.866,1,4.0
6449,2021-12-10,60,ES,Desktop,Social,Standard,Monthly,Debit Card,13.99,0.0,13.99,2,30,56.9,6,0.38,1,16.1,0,2,49,0.8858,1,7.0
6450,2021-09-11,48,NL,SmartTV,Referral,Basic,Monthly,Google Pay,9.99,0.0,9.99,1,12,45.9,2,-0.54,0,17.4,0,0,52,0.8477,1,3.0
6451,2024-12-10,20,ES,Mobile,Paid Search,Premium,Monthly,PayPal,17.99,0.0,17.99,1,22,5.0,4,0.13,2,16.2,1,0,13,0.8731,1,5.0
6452,2025-01-15,36,NL,Desktop,Paid Search,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,12,74.7,1,-1.45,1,7.1,0,0,11,0.8032,1,7.0
6453,2025-11-27,69,UK,Tablet,Email,Premium,Monthly,Debit Card,17.99,0.05,17.09,0,30,87.7,4,0.45,1,14.5,1,0,1,0.7978,1,5.0
6454,2024-05-21,51,IT,Desktop,Social,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,0,55.6,6,0.97,0,23.1,0,0,19,0.6827,1,4.0
6455,2023-05-01,63,FR,Mobile,Organic,Basic,Annual,Credit Card,9.99,0.26110937035275694,7.38,0,15,39.4,7,0.14,2,3.5,0,0,32,0.4682,1,11.0
6456,2021-12-22,46,UK,Desktop,Referral,Standard,Monthly,Apple Pay,13.99,0.0,13.99,0,30,9.9,1,1.2,2,24.2,0,0,48,0.6593,1,6.0
6457,2022-06-24,20,NL,SmartTV,Referral,Standard,Monthly,Google Pay,13.99,0.0,13.99,0,14,37.2,11,1.7,1,32.0,0,0,42,0.6046,0,
6458,2024-03-29,27,ES,Desktop,Email,Basic,Monthly,Debit Card,9.99,0.0,9.99,0,26,16.9,5,1.93,0,27.3,0,0,21,0.3548,1,8.0
6459,2022-09-24,22,DE,Mobile,Social,Premium,Monthly,PayPal,17.99,0.0,17.99,0,21,37.1,3,0.41,2,1.0,0,0,39,0.63,1,12.0
6460,2023-06-02,56,CA,Mobile,Social,Standard,Monthly,Credit Card,13.99,0.1,12.59,1,12,30.2,10,0.16,1,11.7,0,0,31,0.8533,1,3.0
6461,2021-11-03,57,ES,Mobile,Paid Search,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,0,43.6,8,1.45,1,24.3,0,0,50,0.7843,1,9.0
6462,2023-03-14,41,ES,Tablet,Social,Standard,Monthly,Debit Card,13.99,0.0,13.99,0,5,38.6,4,0.62,0,1.8,0,0,34,0.7437,1,6.0
6463,2022-03-11,55,UK,Desktop,Organic,Standard,Monthly,Debit Card,13.99,0.0,13.99,0,14,43.2,4,1.84,1,6.3,0,1,46,0.6182,1,5.0
6464,2021-07-24,46,SE,Mobile,Affiliate,Basic,Monthly,Credit Card,9.99,0.1,8.99,0,4,40.9,5,-0.85,0,23.6,0,1,53,0.895,1,9.0
6465,2021-08-29,56,US,SmartTV,Social,Premium,Monthly,PayPal,17.99,0.1,16.19,0,17,53.0,8,0.97,3,3.6,0,0,52,0.654,1,6.0
6466,2023-08-05,52,NL,Mobile,Social,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,13,31.9,7,1.24,0,20.8,0,1,29,0.8176,1,7.0
6467,2022-11-01,41,CA,Tablet,Social,Standard,Monthly,Apple Pay,13.99,0.0,13.99,0,23,5.0,14,0.09,0,19.3,1,1,38,0.8337,1,2.0
6468,2021-07-02,51,ES,SmartTV,Organic,Standard,Monthly,Google Pay,13.99,0.0,13.99,1,13,38.1,6,-0.21,0,28.0,0,0,54,0.7901,1,5.0
6469,2023-07-29,34,IT,Tablet,Organic,Premium,Annual,Debit Card,17.99,0.22832052469224604,13.88,0,12,74.2,11,-0.3,1,29.0,0,1,29,0.7442,0,
6470,2021-10-27,56,US,SmartTV,Social,Basic,Monthly,PayPal,9.99,0.0,9.99,0,10,38.0,4,0.54,0,8.3,0,0,50,0.6179,0,
6471,2021-01-29,65,IT,SmartTV,Social,Premium,Monthly,PayPal,17.99,0.2,14.39,1,12,25.3,4,0.2,0,7.2,0,0,59,0.8289,1,4.0
6472,2021-08-31,28,SE,Mobile,Affiliate,Premium,Monthly,Google Pay,17.99,0.15,15.29,0,25,47.7,7,-0.97,2,29.0,0,0,52,0.7354,1,12.0
6473,2023-03-31,52,UK,Mobile,Social,Standard,Annual,Credit Card,13.99,0.2830336684911605,10.03,1,26,47.6,13,-1.65,1,14.0,1,0,33,0.7222,0,
6474,2025-10-09,23,FR,SmartTV,Paid Search,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,16,75.0,4,-0.31,1,12.6,0,0,3,0.6946,0,
6475,2022-03-18,37,ES,Desktop,Paid Search,Standard,Monthly,Apple Pay,13.99,0.05,13.29,0,8,43.2,8,-0.33,0,15.0,1,0,45,0.8558,1,12.0
6476,2022-06-05,52,ES,Mobile,Social,Standard,Annual,Credit Card,13.99,0.299302705800467,9.8,0,30,5.0,6,0.6,0,15.7,0,0,43,0.4238,0,
6477,2022-03-20,32,US,SmartTV,Referral,Premium,Monthly,Google Pay,17.99,0.2,14.39,1,21,52.4,8,-0.43,0,4.0,1,0,45,0.8071,1,11.0
6478,2022-10-11,30,CA,Desktop,Referral,Standard,Monthly,Prepaid,13.99,0.15,11.89,0,10,59.1,4,1.18,1,15.8,0,0,39,0.6433,1,6.0
6479,2024-08-02,37,CA,Mobile,Social,Premium,Monthly,Apple Pay,17.99,0.2,14.39,0,9,48.7,4,-0.93,2,12.0,1,0,17,0.876,1,3.0
6480,2022-08-12,23,NL,Mobile,Affiliate,Basic,Annual,Google Pay,9.99,0.14196321727850458,8.57,0,16,65.7,4,0.03,1,12.4,0,0,41,0.3473,0,
6481,2024-04-15,50,ES,SmartTV,Paid Search,Standard,Monthly,Google Pay,13.99,0.15,11.89,0,21,32.2,12,1.25,1,3.1,0,0,21,0.5515,0,
6482,2025-06-29,24,ES,SmartTV,Referral,Premium,Annual,PayPal,17.99,0.18654952158354465,14.63,0,24,61.3,4,-1.23,1,16.5,0,0,6,0.3772,1,12.0
6483,2025-09-24,35,NL,SmartTV,Organic,Standard,Monthly,Debit Card,13.99,0.0,13.99,0,29,91.7,1,1.38,2,24.6,0,1,3,0.4342,1,4.0
6484,2023-10-25,34,DE,Tablet,Affiliate,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,9,42.7,7,0.68,2,7.2,0,0,26,0.7895,1,8.0
6485,2024-07-26,68,UK,Mobile,Paid Search,Standard,Monthly,Apple Pay,13.99,0.05,13.29,1,2,30.8,2,1.55,0,19.4,0,1,17,0.9501,1,3.0
6486,2025-08-06,69,IT,Mobile,Social,Standard,Monthly,Apple Pay,13.99,0.15,11.89,0,9,35.8,6,0.74,2,24.7,0,0,5,0.8844,1,3.0
6487,2024-12-07,22,US,Mobile,Referral,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,11,32.6,11,0.78,0,22.4,0,0,13,0.7199,1,5.0
6488,2022-07-02,26,US,Mobile,Paid Search,Standard,Monthly,Debit Card,13.99,0.05,13.29,0,25,64.2,1,0.3,1,27.9,1,0,42,0.7941,1,3.0
6489,2021-08-30,56,DE,Tablet,Organic,Standard,Monthly,Credit Card,13.99,0.15,11.89,0,9,52.4,4,-1.46,1,26.3,0,0,52,0.8322,1,1.0
6490,2021-07-29,33,IT,Mobile,Referral,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,25,44.4,3,-1.63,2,12.6,0,0,53,0.4666,1,4.0
6491,2025-05-30,51,IT,Desktop,Paid Search,Standard,Annual,Debit Card,13.99,0.2052866130785843,11.12,0,18,95.0,7,-0.98,1,19.5,0,0,7,0.5426,1,8.0
6492,2023-10-13,65,ES,SmartTV,Paid Search,Standard,Monthly,Prepaid,13.99,0.0,13.99,1,2,26.0,5,-0.82,1,30.8,0,0,27,0.9497,1,5.0
6493,2022-06-26,26,UK,Tablet,Social,Standard,Monthly,Google Pay,13.99,0.0,13.99,0,18,64.9,3,-0.27,0,1.2,0,0,42,0.561,1,11.0
6494,2022-09-23,68,CA,Mobile,Social,Premium,Annual,Credit Card,17.99,0.24355800146220447,13.61,0,30,71.4,5,-0.82,2,1.0,1,0,39,0.5892,1,9.0
6495,2022-05-30,20,SE,Mobile,Organic,Standard,Monthly,Debit Card,13.99,0.2,11.19,0,20,53.2,7,1.16,1,14.8,0,0,43,0.5821,1,3.0
6496,2025-01-04,29,CA,Mobile,Paid Search,Standard,Annual,Google Pay,13.99,0.14204938253401692,12.0,0,11,32.8,1,-0.54,0,24.2,0,1,12,0.7026,1,10.0
6497,2024-01-24,44,NL,Desktop,Affiliate,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,13,34.3,4,-0.56,2,12.1,0,0,23,0.5708,1,11.0
6498,2025-05-25,63,SE,SmartTV,Paid Search,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,14,23.8,4,0.54,0,5.7,1,0,7,0.8677,1,10.0
6499,2022-07-06,46,CA,Desktop,Paid Search,Standard,Annual,PayPal,13.99,0.24522704085448,10.56,0,20,83.0,12,-0.06,1,17.7,0,1,42,0.5664,1,6.0
6500,2023-05-13,25,US,Mobile,Social,Basic,Monthly,PayPal,9.99,0.15,8.49,0,18,41.9,6,0.79,0,25.1,0,0,32,0.6849,0,
6501,2021-08-11,30,CA,Desktop,Organic,Basic,Monthly,PayPal,9.99,0.2,7.99,0,7,28.3,8,0.85,1,25.8,0,0,53,0.785,1,12.0
6502,2025-11-09,57,US,Mobile,Email,Standard,Monthly,Apple Pay,13.99,0.15,11.89,0,11,29.4,3,-0.55,0,19.5,1,0,2,0.8794,1,6.0
6503,2023-07-24,47,FR,SmartTV,Organic,Standard,Annual,Debit Card,13.99,0.2358631777188636,10.69,1,22,91.6,6,1.81,0,8.6,0,0,29,0.3744,0,
6504,2023-10-07,18,IT,Mobile,Social,Basic,Monthly,Credit Card,9.99,0.0,9.99,0,19,39.5,2,0.1,0,10.1,0,1,27,0.6308,1,10.0
6505,2023-01-26,44,US,Mobile,Social,Basic,Monthly,Credit Card,9.99,0.1,8.99,1,7,26.5,5,0.34,2,21.7,0,0,35,0.8162,1,5.0
6506,2022-05-10,39,NL,Mobile,Referral,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,11,32.8,10,-0.34,1,16.7,0,0,44,0.7412,1,6.0
6507,2025-09-28,18,US,Desktop,Affiliate,Basic,Annual,Debit Card,9.99,0.2983658450390013,7.01,1,21,75.6,9,0.36,0,11.9,0,0,3,0.6631,1,1.0
6508,2023-06-12,30,FR,Mobile,Social,Standard,Monthly,Credit Card,13.99,0.0,13.99,1,21,53.5,7,-1.4,2,21.3,0,0,31,0.6977,1,11.0
6509,2024-05-17,66,US,Mobile,Affiliate,Premium,Monthly,Credit Card,17.99,0.0,17.99,0,22,37.8,4,1.07,0,16.6,0,0,19,0.4684,0,
6510,2021-03-10,54,CA,Tablet,Social,Standard,Monthly,Credit Card,13.99,0.0,13.99,0,17,44.5,5,-0.88,0,19.4,0,1,58,0.6238,1,7.0
